SEGMENT_2_RTHETA_STACKING_CURVE_POINT1,SEGMENT_2_RTHETA_STACKING_CURVE_POINT2,SEGMENT_2_RTHETA_STACKING_CURVE_POINT3,SEGMENT_2_SECTION1_CHORD,SEGMENT_2_SECTION1_EXITANGLE,SEGMENT_2_SECTION1_INLETANGLE,SEGMENT_2_SECTION1_LEWEDGEANGLE,SEGMENT_2_SECTION1_STAGGERANGLE,SEGMENT_2_SECTION1_TEWEDGEANGLE,SEGMENT_2_SECTION1_THICKNESS_POINT3,SEGMENT_2_SECTION1_THICKNESS_POINT4,SEGMENT_2_SECTION1_THICKNESS_POINT5,SEGMENT_2_SECTION1_THICKNESS_POINT6,SEGMENT_2_SECTION2_CHORD,SEGMENT_2_SECTION2_EXITANGLE,SEGMENT_2_SECTION2_INLETANGLE,SEGMENT_2_SECTION2_LEWEDGEANGLE,SEGMENT_2_SECTION2_STAGGERANGLE,SEGMENT_2_SECTION2_TEWEDGEANGLE,SEGMENT_2_SECTION2_THICKNESS_POINT3,SEGMENT_2_SECTION2_THICKNESS_POINT4,SEGMENT_2_SECTION2_THICKNESS_POINT5,SEGMENT_2_SECTION2_THICKNESS_POINT6,SEGMENT_2_SECTION3_CHORD,SEGMENT_2_SECTION3_EXITANGLE,SEGMENT_2_SECTION3_INLETANGLE,SEGMENT_2_SECTION3_LEWEDGEANGLE,SEGMENT_2_SECTION3_STAGGERANGLE,SEGMENT_2_SECTION3_TEWEDGEANGLE,SEGMENT_2_SECTION3_THICKNESS_POINT3,SEGMENT_2_SECTION3_THICKNESS_POINT4,SEGMENT_2_SECTION3_THICKNESS_POINT5,SEGMENT_2_SECTION3_THICKNESS_POINT6,SEGMENT_2_Z_STACKING_CURVE_POINT1,SEGMENT_2_Z_STACKING_CURVE_POINT2,SEGMENT_2_Z_STACKING_CURVE_POINT3,computation_pout_C_ISEN_EFF_TOT2TOT,computation_pout_C_ISEN_EFF_TOT2STA,computation_pout_C_ISEN_EFF_STA2STA,computation_pout_C_POLY_EFF_TOT2TOT,computation_pout_C_POLY_EFF_TOT2STA,computation_pout_C_POLY_EFF_STA2STA,computation_pout_C_EFF_ENTROPY,computation_pout_MASS_FLOW,computation_pout_TORQUE,computation_pout_C_PRES_LOSS,computation_pout_STA_PRES_RATIO,computation_pout_TOT_PRES_RATIO,computation_pout_P_MIN,computation_pout_P_MIN_SS,computation_pout_P_MIN_SS_SPLITTER,computation_pout_PS_DIFF_SS,computation_pout_PS_DIFF_SS_SPLITTER
-0.000414069746821754,-0.00146423268152644,-0.0019483233012805,0.0510930988110444,-14.5105165685487,-50.0957631208527,3.6634673037263,-39.3542447787257,12.7378683162093,0.00272804564603764,0.00582883649243244,0.00614163184113759,0.00462901735269532,0.0514480215515042,-31.4233982249326,-55.8582739262605,7.51761458966026,-49.2028558448535,10.7290238118924,0.0016791791066746,0.00324742709656714,0.0038239333993785,0.00299497111991296,0.0579810758720522,-46.3598991587612,-64.6080669304075,0.0907384962604762,-60.0763191868889,10.1671208150712,0.00151229507245198,0.00128957383202744,0.00219450213506958,0.00199662573284842,-0.00198323312063057,-0.000254173680408958,-0.000253534878052495,0.831485999999999,-0.143193,0.296955,0.845966,-0.162751,0.30225,0.828655,20.386,798.3,-5.558577,1.0548,1.9017,26686.375,26686.375,26686.375,63113.838651,63113.838651
-0.000386098979404378,-0.000151772578643833,-0.00186788841592648,0.0505635963876934,-16.8200529883077,-50.2272503091493,7.23497329039612,-37.1140948339408,11.5875615575022,0.00443948602557239,0.00412853324309319,0.00558973783847691,0.00572224214216691,0.0582529134354906,-39.1846427949989,-55.6945549340056,0.299100976653039,-50.3362125638364,6.38652180603334,0.00217440964185265,0.00220866177642834,0.00276428503393134,0.00286486196837744,0.0554840681455953,-44.2913167404964,-62.9082428438937,8.16133053441964,-61.2655196866991,2.48988174062396,0.000626272908770466,0.00130044863622017,0.00251611639924517,0.00245857290111648,-0.00166312885857006,-5.05326537051056e-05,-0.00442892923209818,0.852117,-0.139974,0.388748,0.865334,-0.159422,0.394836,0.849906,21.059,840.74,-5.409325,1.0731,1.9539,29044.863281,29044.863281,29044.863281,60851.212012,60851.212012
-0.00141189143479871,-0.00101784478778391,-0.00186479360862994,0.0556943405841945,-17.7624886366009,-50.1949657676432,4.95540263229332,-40.4662875213836,7.72462325452828,0.00416252127960357,0.00418387016241938,0.00481899418546549,0.00472801389234024,0.057964952754189,-32.2210078287524,-58.2519911733838,0.369639197684053,-51.6185549565202,5.00863079608918,0.00131904333349223,0.00381899943357508,0.00383693414345526,0.00415972100169533,0.0546949009266913,-48.8912101285422,-61.350656414766,8.32576214961089,-58.9279272003557,9.35769096890529,0.00133263898950299,0.00130819933401869,0.00216566628304061,0.00254857227415592,-0.00373209789930056,-0.00242783432181043,-0.00236536959094042,0.834551,-0.148577,0.310467,0.848281,-0.168106,0.315648,0.831922,20.341,761.88,-5.316072,1.0546,1.8575,27191.447266,27191.447266,27191.447266,62746.588719,62746.588719
-0.00111578993676645,-0.00090075243818944,-0.0017975074906874,0.0544672961550075,-14.1794330499322,-49.9317897577606,4.42213153407181,-40.2770634591384,14.0240823418883,0.00441517305540959,0.00444595982650001,0.00533497157617512,0.00519915551111177,0.0592534254685747,-31.9229496274302,-52.6232869017617,6.7607702025114,-49.5178148255397,9.29849503081704,0.0027749859450065,0.00221397091964522,0.00278976478550891,0.00275369747644678,0.0556547639059348,-43.3903944634626,-68.5202569676406,8.15470744744586,-57.4181147176144,4.39896118347386,0.000928136571547408,0.00159492852270425,0.0020105928710962,0.0025664981092752,-0.00536966119987644,-0.00120322816403561,-0.00187659400141285,0.84003,-0.135507,0.378256,0.854298,-0.154478,0.384684,0.837411,21.069,851.04,-5.390369,1.0761,1.9517,27493.201172,27493.201172,27493.201172,62661.669973,62661.669973
-0.00140991077248311,-0.00147139819738655,-0.000372494253937925,0.0505136877135548,-15.5328543010321,-54.7752475365878,7.41723057756638,-39.2757842310114,11.7698774489934,0.00432401463141425,0.00585420201849451,0.00460519430993679,0.00454612218982124,0.0582771754928288,-36.9588081107392,-52.488827571899,1.24034335995638,-50.9179836673143,7.63573071026915,0.00216738342230222,0.00400817302934989,0.00338573505814523,0.00353970556272126,0.0560220011166172,-45.6782314998555,-62.8325660186854,2.71756161763014,-59.4962250475386,4.79292139208868,0.00064080971979371,0.00114660560549204,0.00194681982853143,0.00251570197882347,-0.00462320462302599,-0.00462751900815424,-0.00572295298549967,0.821347,-0.136473,0.323546,0.837023,-0.155678,0.329704,0.818061,20.785,842.48,-5.456947,1.0667,1.9302,18191.792969,18191.792969,18191.792969,71823.696546,71823.696546
-0.00199883583838166,-0.000480095007510417,-0.000446769648862387,0.0500621797426116,-21.4671937524666,-56.707556559329,5.78132427903195,-38.8449888600679,13.9829961081679,0.00288561724725875,0.00494311749069945,0.00516412144335155,0.00572636201311074,0.0532977930082054,-36.011343519403,-53.6464381864515,6.36858151310132,-51.0833730811371,5.52079651293193,0.0013401568553268,0.00244798858136617,0.0025035184717642,0.00406905049905228,0.0585166201253085,-51.522030976029,-65.4556904693994,4.81922629737053,-58.7758398874875,2.82075542675051,0.000793726813265038,0.00166071883485696,0.00168800710802517,0.0027794378482232,-0.00310429029797154,-0.00444088810386361,-0.000592635815435291,0.84641,-0.140868,0.383212,0.85992,-0.160233,0.389333,0.844046,21.025,828.91,-5.308992,1.0729,1.9322,36541.707031,36541.707031,36541.707031,53447.07967,53447.07967
-0.000819471884170839,-0.00178331118881965,-0.001538771727223,0.0576900573922792,-12.5496382298611,-54.8842690577365,4.56274526918436,-37.7073115016715,13.5172555613909,0.0038406969479452,0.00495386711921524,0.00601151319937611,0.00468757354423514,0.0514323360655106,-33.6299495161945,-54.9109972606526,8.04648493441765,-50.8192794619189,10.0842381410111,0.00202128987440546,0.00279233202211872,0.00329788312296573,0.00373414143650155,0.0580452329653286,-46.0204384862407,-62.9354779267717,4.96526727789483,-57.6499410277196,4.43575647827415,0.00153401923454392,0.00146812683469588,0.00217936913716524,0.00195240351541951,7.78894778208547e-05,-0.00442100577791729,-0.000838345889345449,0.836341,-0.149353,0.303156,0.85005,-0.169168,0.308233,0.83375,20.346,768.94,-5.383803,1.0529,1.869,33571.199219,33571.199219,33571.199219,56209.904364,56209.904364
-0.000360572760716442,-0.000329429545433257,-0.000303854490644306,0.0548239404369209,-13.0992379752944,-51.6887617918902,4.72024125686934,-40.8829674112502,13.1721171198689,0.00394896957186261,0.005013983067858,0.0048179069113459,0.00550597827433796,0.0532494888480812,-40.6475988140425,-55.6152759789442,2.49737249210005,-51.35128127651,4.20353641418303,0.00177241283912253,0.00417187757250401,0.00245816526433076,0.00281073191370629,0.050131897451193,-47.0011376498806,-65.0256663645049,2.81919733237516,-60.1017762164892,6.50821314766451,0.000874016451878395,0.00155554206299064,0.00160849389110424,0.00194697685587676,-0.00339886409976122,-0.00371763868389578,-0.000100544902239798,0.841736,-0.152209,0.328434,0.854697,-0.171813,0.333565,0.83938,20.377,743.94,-5.191364,1.0556,1.8412,28827.265625,28827.265625,28827.265625,61130.042147,61130.042147
-5.79598073220033e-05,-0.00196054807400937,-0.00152738855484912,0.0587658972165973,-19.6737853665619,-53.5426222635506,0.721642977312084,-39.1232996615374,9.17961977373645,0.00330007336410871,0.00454579938480543,0.00569314703034671,0.00401580187216582,0.0587899217573556,-40.2744515433462,-52.701753255982,8.60288360604075,-52.361194076333,8.28965663950864,0.00192635704774281,0.00272228410735026,0.00379813227345114,0.00446953449090054,0.0544812184603458,-42.9968157820564,-60.586089437115,4.41536116531177,-59.9417326307624,6.28646350613963,0.000661585436026052,0.00144535530685916,0.00214045632670641,0.00224390127426101,-0.00172651510105204,-0.00419883553268506,-0.00224437957271894,0.797211,-0.157626,0.20727,0.812667,-0.177505,0.211315,0.793407,19.635,696.46,-5.159218,1.0368,1.7621,17761.224609,17761.224609,17761.224609,72097.070915,72097.070915
-0.000442186672144522,-0.00142845943382521,-0.0010798507960161,0.0570296527427333,-18.5518558833835,-52.5577916310616,2.96070023283517,-39.9326454574907,14.1401918421836,0.00433816345984614,0.00404255836417187,0.00508915663996147,0.00546237847117654,0.0556343416168749,-38.2875695759531,-50.8182942105905,5.15064882002249,-49.5556067644926,5.25718471310658,0.0023114243033522,0.00333091707535096,0.00342494698023607,0.00268579133853919,0.0522324150757191,-48.767788648224,-60.7254656470431,7.8700689215091,-60.1055008952615,2.53312507846587,0.000550400445432074,0.000990557744503446,0.00249023580253871,0.00230022231957074,-0.00124485752351179,-0.00297450592952281,-0.000615901514737326,0.817754,-0.144904,0.286461,0.832962,-0.164401,0.291815,0.814483,20.352,781.21,-5.35557,1.0546,1.8651,22304.748047,22304.748047,22304.748047,67612.511921,67612.511921
-0.000238549046843625,-0.00132182617197973,-0.000249385006372174,0.056651246782703,-12.1078666830602,-51.8611671447658,0.295823624370626,-40.9860843263693,9.64468253777688,0.00274934461455734,0.00533426891594038,0.00475292844246459,0.00472333222627073,0.059738067709135,-35.5159432770959,-53.0918140748456,6.7000661222376,-51.4461304356954,5.36674243865023,0.00263708153904318,0.0034617338679995,0.00318047811361551,0.00377789433728476,0.0599572045274154,-42.9857802972001,-59.3709265482161,9.6519273031585,-60.2566130858019,7.30134578524069,0.000986228170910477,0.000993731945918514,0.00178059380222658,0.00287951388091338,-0.00556400828352872,-6.24385533463945e-05,-0.00116928148616558,0.859564,-0.15206,0.400587,0.87128,-0.171638,0.40608,0.857712999999999,20.807,758.29,-5.048774,1.067,1.8629,27590.789062,27590.789062,27590.789062,62430.460789,62430.460789
-0.001713564957889,-0.000176081446432259,-0.00143675460537179,0.053189343697186,-19.0662121028704,-54.8928674739463,9.60054562873896,-40.1772311937125,7.78658513344168,0.00292387892615554,0.0054344812999012,0.00539383741028278,0.00491238169726014,0.0536664788902627,-33.7891977658841,-57.4303980835151,9.74856036762031,-50.7810993260649,12.785941612603,0.0017657873922817,0.00368984385636854,0.00402433501992327,0.00350449777063385,0.0533763083289091,-48.5041297467384,-60.0572409926363,4.30438409097029,-58.4951703076274,3.60672997696844,0.000923879609628247,0.00089670829858895,0.00193689529431562,0.00200208993185662,-0.00530802234909657,-0.0016951246374809,-0.00265152047077504,0.825755,-0.145644,0.280201,0.840454,-0.165307,0.285287,0.822761,20.261,782.27,-5.499369,1.0513,1.8784,22757.945312,22757.945312,22757.945312,67026.92122,67026.92122
-0.00122019612471414,-0.000779902898004393,-0.00180892266733633,0.0538698158064543,-15.5962269137463,-55.7116842312082,4.55676060694066,-38.5247268183758,11.2867516181113,0.00390178590172691,0.00550032489522441,0.00567014944136571,0.00539531486214929,0.0524153810646338,-31.1121987673415,-59.064380683003,4.32450655887622,-50.7412634602222,8.42127581797828,0.00102441539223209,0.00269359032091842,0.00317443461570597,0.00280952038341727,0.0589538911429875,-44.3179397281189,-66.5071044159184,0.0622364615680479,-61.274025437824,10.1357804015479,0.000746918705710925,0.00164576563220651,0.00157816112521308,0.00206558620657299,8.79168816532543e-05,-0.00223472891001635,-0.00326853155936131,0.806517,-0.147499,0.203758,0.822399,-0.167304,0.207885,0.802839,19.704,757.309999999999,-5.674774,1.0374,1.8455,35234.957031,35234.957031,35234.957031,54464.765244,54464.765244
-0.00196344080848807,-0.000728917993866504,-0.000226260771259774,0.0574500432646455,-15.6499893405796,-55.1051210441213,2.99347730031542,-37.9535760450847,12.5841168012165,0.00410604556940758,0.00397726578862898,0.0058277314433532,0.00492179721570834,0.0597442502901471,-33.0521025820575,-50.9593849177493,1.25096687849978,-51.3664355728736,11.7725369446613,0.00218350537965502,0.00300656500926339,0.00320910516816749,0.00260939567922026,0.0577189710140233,-52.3060789309526,-68.5801370915373,7.04863991763297,-59.1787359418412,3.66345995245431,0.00115938576216161,0.000889386773720014,0.00180930419995312,0.00196259465446315,4.49339817104983e-05,-0.00334834674785166,-0.000935946827484625,0.836492,-0.153245,0.299884,0.849824,-0.17303,0.304756,0.833973,20.216,739.87,-5.264418,1.0505,1.8362,33706.8125,33706.8125,33706.8125,56150.637976,56150.637976
-0.000532989920929481,-0.00182635962058384,-0.00168303424279378,0.0573649399697207,-18.2302988088126,-51.451731797267,1.74361547318685,-40.080305899492,14.6997512774989,0.00380429322328982,0.00564023045031431,0.00576836878358613,0.00380847795679692,0.0567556518019494,-33.3468741111394,-60.3437446360199,4.19390490850953,-52.269372065998,11.051005690776,0.00273236628394839,0.00338600075326019,0.00412591813307916,0.00275149126092039,0.0502893999960691,-47.4550121130024,-64.37485636316,2.95911842172806,-60.7448012026648,8.29090792556788,0.000844150904029845,0.00101602370102029,0.00191076638025748,0.00255337089350927,-0.00394022114658635,-0.00526034989175603,-0.000531596484268387,0.796111,-0.160536,0.173083,0.81127,-0.180304,0.176433,0.792351999999999,19.231,667.47,-5.245528,1.029,1.7364,26175.748047,26175.748047,26175.748047,63753.942332,63753.942332
-0.000629181093304302,-0.00180666758232527,-0.00151990929901089,0.0590187379703081,-18.0976080554572,-54.0991562891194,1.09284385276111,-37.6672093938149,16.6847956252213,0.00390712305502836,0.00547946476483591,0.00529701392007012,0.00469302193814971,0.0585096176898176,-40.4168062857096,-57.9592864839197,0.786129674085021,-50.6580976257297,12.2848183616992,0.00135758619122222,0.00302281404948895,0.0042720833575688,0.00356638081318869,0.0510188785106714,-47.2698300436217,-68.0312477485138,2.77853922451846,-59.8566071978373,11.1810392903065,0.000674581844566067,0.00164502325622491,0.00191498119653231,0.0021198917667687,-0.00461940883407674,-0.00559883054859541,-0.00247923394977737,0.840149,-0.147703,0.310599,0.853641,-0.167347,0.315737,0.83767,20.358,771.75,-5.433235,1.0542,1.8784,31810.650391,31810.650391,31810.650391,58013.173915,58013.173915
-0.000726542368954725,-0.00158799507056063,-0.000697471173575196,0.0508693893641031,-21.462235679985,-57.0083866315636,0.213097472574512,-37.9280107819222,7.37906938911289,0.00338283506292256,0.00393123704004153,0.00593961036274555,0.00433414157059245,0.0502337194904648,-40.2459506660352,-53.9272890237336,6.44545881543076,-49.7509694476881,10.2927958467815,0.00227053954332221,0.00419264763882252,0.00250636354128677,0.00258211887729881,0.0579979603836129,-50.5889155527112,-62.1400356819249,5.70848239478835,-57.9363062106902,9.73224950288648,0.00091642874208357,0.00178480224651993,0.00219502948127463,0.0026196688456628,-0.00395538564448581,-0.00034385048156989,-0.00116203626678029,0.814806,-0.142692,0.266525,0.830543,-0.162326,0.271733,0.811357,20.282,799.55,-5.545862,1.0516,1.8881,30809.105469,30809.105469,30809.105469,58962.948179,58962.948179
-0.00141637817217925,-0.000862082948154859,-0.00140680602319416,0.0559474590844547,-13.4218780982539,-55.1963267314794,4.95051914908499,-38.7610275627465,15.1838976254285,0.00407860955518981,0.00487006759732734,0.00634959512629371,0.00479703900501126,0.0564028716129714,-39.350716650074,-51.7279676650513,9.03798045683699,-51.467525082688,4.37767813332042,0.00272115305715105,0.00225294106866723,0.00233894694469959,0.00456289604974137,0.0590070903484778,-43.9092521187108,-59.0841108967236,0.0400006109960433,-58.3150901027971,6.10852964154504,0.000961057814052708,0.00136758640271476,0.00245964611813566,0.00218233416004915,-0.000581399299831182,-0.00418240868884571,-0.00405496537158747,0.785749,-0.1504,0.188793,0.802558,-0.170152,0.192862,0.781321,19.616,730.83,-5.388251,1.0361,1.794,16233.289062,16233.289062,16233.289062,73588.885832,73588.885832
